竹,"kanji component: bamboo",たけ,"竹 (たけ): bamboo (any grass of subfamily Bambusoideae)
竹林 (ちくりん): bamboo thicket
爆竹 (ばくちく): firecracker
竹槍 (たけやり): bamboo spear
竹細工 (たけざいく): bamboo work"
弓,"kanji component: bow （in archery）",ゆみ,"弓 (ゆみ): bow (weapon)
弓道 (きゅうどう): (Japanese) archery
弓なり (ゆみなり): bow shape, arc, arch
弓矢 (ゆみや): bow and arrow
大弓 (だいきゅう): bow, longbow"
第,"ordinal number prefix",,"第 (だい): prefix for forming ordinal numbers
次第 (しだい): depending on
次第に (しだいに): gradually (progress into a state)
第三者 (だいさんしゃ): third party, third person, outsider, disinterested person
第一歩 (だいいっぽ): first step"
戈,"kanji component: spear, weapon",ほこ,
感,feeling,,"感じ (かんじ): feeling, sense, impression
感 (かん): feeling, sensation, emotion, admiration, impression
感じる (かんじる): to feel, to sense, to experience
感覚 (かんかく): sense, sensation, feeling, intuition
感謝 (かんしゃ): thanks, gratitude"
世,world,,"世界 (せかい): the world, society, the universe
世代 (せだい): generation, the world, the age
世の中 (よのなか): society, the world, the times
世界中 (せかいじゅう): around the world, throughout the world
お世話 (おせわ): help, aid, assistance"
工,"kanji component: work, carpenter, skill",たくみ,"工場 (こうじょう): factory, plant, mill, workshop
工事 (こうじ): construction work
工夫 (くふう): scheme, device, scheming, devising, figuring out, coming up with, solving ingeniously
加工 (かこう): manufacturing, processing, treatment, machining
人工 (じんこう): artificial, man-made, human work, human skill, artificiality"
穴,"kanji component: hole, cave",あな,"穴 (あな): hole
毛穴 (けあな): pore (of the skin)
落とし穴 (おとしあな): pitfall, trap, pit
穴場 (あなば): little-known good place, good out-of-the-way place, well-kept-secret place, hole-in-the-wall
穴埋め (あなうめ): filling in gaps, filling in blanks (in a form, etc.), stopgap, temporary measure"
空,sky,,"空 (から): emptiness, vacuum, blank
空気 (くうき): air, atmosphere
空間 (くうかん): space, room, airspace
空港 (くうこう): airport
航空 (こうくう): aviation, flying"
囗,"kanji component: border, territorial boundaries",くにがまえ,
四,four,,"四 (し): four
四国 (しこく): Shikoku (smallest of the four main islands of Japan)
四月 (しがつ): April
四季 (しき): four seasons
四半期 (しはんき): quarter (of a year)"
王,king,,"王 (おう): king, ruler, sovereign, monarch
王子 (おうじ): prince
女王 (じょおう): queen
王国 (おうこく): kingdom, monarchy
王様 (おうさま): king"
里,"kanji component: village, (3.93 km)",さと,"里 (さと): village, hamlet
里親 (さとおや): foster parent, foster parents
里山 (さとやま): undeveloped woodland near populated area
郷里 (きょうり): birth-place, home town
万里 (ばんり): thousands of miles"
理,reason,,"理解 (りかい): understanding, comprehension, appreciation, sympathy
理由 (りゆう): reason, pretext, motive
管理 (かんり): control, management (e.g. of a business)
料理 (りょうり): cooking, cookery, cuisine
無理 (むり): unreasonable, unnatural, unjustifiable"
主,master,,"主義 (しゅぎ): doctrine, rule, principle, -ism
主 (おも): chief, main, principal, important
主張 (しゅちょう): claim, insistence, assertion, advocacy, emphasis, contention, opinion, tenet
主人公 (しゅじんこう): protagonist, main character, hero(ine) (of a story)
民主党 (みんしゅとう): Democratic Party (esp. DPJ or US Democratic Party)"
久,"long time",,"久しぶり (ひさしぶり): a long time (since the last time), first in a long time
久々 (ひさびさ): (in a) long time, long time (ago), while (ago), long ago, long while (ago), (in a) long while
耐久 (たいきゅう): endurance, persistence
永久 (えいきゅう): eternity, permanence, perpetuity
久し振り (ひさしぶり): a long time (since the last time), first in a long time"
夕,"kanji component: evening",ゆうべ,"夕方 (ゆうがた): evening, dusk
夕食 (ゆうしょく): evening meal, dinner
夕飯 (ゆうはん): evening meal
夕 (しゃく): shaku, traditional unit of volume, approx. 18 ml
夕暮れ (ゆうぐれ): evening, dusk, twilight"
名,name,,"名 (な): name, given name
名前 (なまえ): name, full name
有名 (ゆうめい): famous
名古屋 (なごや): Nagoya (city)
名称 (めいしょう): name, title"
面,"kanji component: face, surface",めん,"画面 (がめん): screen (of a TV, computer, etc.)
面白い (おもしろい): interesting, fascinating, intriguing, enthralling
面 (おもて): face
面倒 (めんどう): trouble, bother
場面 (ばめん): scene, setting (e.g. of novel)"
場,place,,"場合 (ばあい): case, situation
場所 (ばしょ): place, location, spot, position
場 (ば): place, spot, space
登場 (とうじょう): entry (on stage), appearance (on screen)
会場 (かいじょう): assembly hall, meeting place, venue, grounds"
彡,"kanji component: hair-style, light rays",さんづくり,
彦,lad,,"彦 (ひこ): boy
彦星 (ひこぼし): Altair (star in the constellation Aquila), Alpha Aquilae
山彦 (やまびこ): echo (esp. one reverberating in the mountains)"
貝,"kanji component: shell, property, wealth",かい,"貝 (かい): shellfish
ムール貝 (ムールがい): moule, common (blue) mussel
貝殻 (かいがら): seashell, shell
貝塚 (かいづか): shell heap, shell mound, kitchen midden
巻貝 (まきがい): snail, spiral shell"
頁,"kanji component: head, page",おおがい,
顔,face,,"顔 (かお): face, visage
笑顔 (えがお): smiling face, smile
美顔 (びがん): beautiful face
洗顔 (せんがん): face-washing
似顔絵 (にがおえ): portrait, likeness, sketch (of a face)"
君,you,,"君 (きみ): you, buddy, pal
諸君 (しょくん): you (people)
君たち (きみたち): you (plural), all of you, you all
君主 (くんしゅ): ruler, monarch, sovereign
君臨 (くんりん): reigning, controlling"
万,"ten thousand",,"万 (ばん): many, all
万が一 (まんがいち): if by any chance, just in case, in the worst case, in the unlikely event that, 10000 to 1
万能 (ばんのう): all-purpose, utility, universal
万年筆 (まんねんひつ): fountain pen
万全 (ばんぜん): perfection, flawlessness"
成,become,,"作成 (さくせい): drawing up (e.g. legal document, contract, will, etc.), preparing, writing, framing, making, producing, creating, creation
成功 (せいこう): success, hit
成長 (せいちょう): growth, development, growing up, becoming an adult
完成 (かんせい): complete, completion
構成 (こうせい): organization, organisation, configuration, composition"
考,think,,"考え (かんがえ): thinking, thought, view, opinion, concept
考える (かんがえる): to think (about, of), to think over, to ponder, to contemplate, to reflect (on), to meditate (on)
参考 (さんこう): reference, consultation
考え方 (かんがえかた): way of thinking
思考 (しこう): thought, consideration, thinking"
首,"kanji component: head",くび,"首相 (しゅしょう): Prime Minister, Chancellor (Germany, Austria, etc.), Premier
首 (くび): neck
首都 (しゅと): capital city, metropolis
手首 (てくび): wrist
首脳 (しゅのう): head, leader, top"
道,road,,"道 (みち): road, path, street, lane, passage
報道 (ほうどう): information, report, journalism, news
道路 (どうろ): road, highway
北海道 (ほっかいどう): Hokkaido (island, prefectural-level administrative unit)
道具 (どうぐ): tool, implement, instrument, utensil, apparatus, device"
正,correct,,"正直 (しょうじき): honest, frank, candid, straightforward
正しい (ただしい): right, correct
修正 (しゅうせい): amendment, correction, revision, modification, alteration, retouching, update, fix
正確 (せいかく): accurate, correct, precise, exact
正式 (せいしき): due form, official, formality"
阝,"kanji component: town. variant of 邑",むら,
郎,son,,"野郎 (やろう): guy, fellow, chap, buddy
新郎 (しんろう): bridegroom
三郎 (さぶろう): third son
金太郎 (きんたろう): Kintaro, hero boy of Japanese folklore, who befriended animals and had supernatural strength
女郎 (じょろう): prostitute (esp. Edo period)"
当,hit,,"本当に (ほんとうに): really, truly
当時 (とうじ): at that time, in those days
当然 (とうぜん): natural, as a matter of course, justified, deserved, reasonable
担当 (たんとう): being in charge (of an area of responsibility), being responsible (for a work role, etc.)
当たり前 (あたりまえ): natural, reasonable, obvious"
男,male,,"男 (おとこ): man, male
男性 (だんせい): man, male
男子 (だんし): youth, young man
男の子 (おとこのこ): boy, male child, baby boy
男女 (だんじょ): men and women, man and woman, both sexes, both genders"
外,outside,,"以外 (いがい): with the exception of, excepting
外 (そと): outside, exterior
海外 (かいがい): foreign, abroad, overseas
外国 (がいこく): foreign country
意外 (いがい): unexpected, surprising"
玉,"kanji component: jewelry",たま,"玉 (たま): ball, sphere, globe, orb
目玉 (めだま): eyeball
玉子 (たまご): eggs, egg, spawn, roe
悪玉 (あくだま): bad character, bad person, villain, baddie
肝っ玉 (きもったま): guts, pluck, nerve, spirit"
国,country,,"国 (くに): country, state
中国 (ちゅうごく): China
米国 (べいこく): America, USA
国民 (こくみん): people (of a country), nation, citizen, national
外国 (がいこく): foreign country"
会,association,,"会 (かい): meeting, assembly, party
会社 (かいしゃ): company, corporation
社会 (しゃかい): society, public, community, the world
機会 (きかい): chance, opportunity
会場 (かいじょう): assembly hall, meeting place, venue, grounds"
取,take,,"取っ (とっ): very, much
取り (とり): taking, taker, collecting, collector, remover, removal
取得 (とりえ): worth, merit, value, good point, redeeming feature, saving grace
取る (とる): to take, to pick up, to harvest, to earn, to win, to choose
取引 (とりひき): transactions, dealings, business"
新,new,,"新しい (あたらしい): new, novel, fresh, recent, latest, up-to-date, modern
新 (しん): new, neo-
更新 (こうしん): renewal, update, innovation, improvement
新た (あらた): new, fresh, novel
新聞 (しんぶん): newspaper"
